MINI印象 1室0厅 南_大连MINI印象二手房1室0厅51.45平米㎡【大连贝壳找房】,MINI印象 1室0厅 南,,13,78万,15160.3元/平米,1室0厅,低楼层/共32层,南,平层/精装,51.45平米,2012年建/塔楼,小区名称:MINI印象$所在区域:高新园区 高新园区$看房时间:可看时间请咨询经纪人$贝壳编号:19081811510100111292$,房屋户型:1室0厅1卫$所在楼层:低楼层 (共32层)$建筑面积:51.45㎡$户型结构:平层$建筑类型:塔楼$房屋朝向:南$建筑结构:钢混结构$装修情况:精装$梯户比例:六梯四十八户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2019年08月18日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:有抵押 20万元$房本备件:详情请咨询经纪人$,房源特色:随时看房 地铁$,卧室:32.62平米 南 落地窗$卫生间:4.35平米 无 无窗$,第36页第2个房源
部队干休所 3室2厅 南 北_大连部队干休所二手房3室2厅83.63平米㎡【大连贝壳找房】,部队干休所 3室2厅 南 北,,9,116.3万,13906.5元/平米,3室2厅,低楼层/共6层,南 北,平层/简装,83.63平米,1998年建/板楼,小区名称:部队干休所$所在区域:甘井子 名贵$看房时间:可看时间请咨询经纪人$贝壳编号:19091611510100114271$,房屋户型:3室2厅1卫$所在楼层:低楼层 (共6层)$建筑面积:83.63㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:砖混结构$装修情况:简装$梯户比例:一梯两户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年09月16日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:随时看房 地铁$,客厅:13.26平米 无 无窗$卧室A:9.16平米 无 无窗$卧室B:11.98平米 南 普通窗$卧室C:13.58平米 南 普通窗$厨房:6.82平米 北 西 普通窗$卫生间:3.14平米 无 无窗$阳台:4.01平米 南 东 普通窗$过道:5.95平米 无 无窗$,第36页第3个房源
山海一家三期 2室1厅 南 北_大连山海一家三期二手房2室1厅70.24平米㎡【大连贝壳找房】,山海一家三期 2室1厅 南 北,,19,136万,19362.2元/平米,2室1厅,低楼层/共11层,南 北,平层/精装,70.24平米,2010年建/板楼,小区名称:山海一家三期$所在区域:高新园区 华录$看房时间:可看时间请咨询经纪人$贝壳编号:19072711510100136022$,房屋户型:2室1厅1卫$所在楼层:低楼层 (共11层)$建筑面积:70.24㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:精装$梯户比例:一梯三户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2019年07月27日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:随时看房 地铁$,客厅:27.77平米 北 西 普通窗$卧室A:14.96平米 南 普通窗$卧室B:9.72平米 北 普通窗$卫生间:4.17平米 无 无窗$,第36页第4个房源
框架封闭小区精装修 电梯房 出行便捷 生活便利_大连海王府现代城二手房2室1厅88.74平米㎡【大连贝壳找房】,框架封闭小区精装修 电梯房 出行便捷 生活便利,中南路框架封闭小区精装修 电梯房 出行便捷 生活便利,18,167万,18819元/平米,2室1厅,低楼层/共18层,南 西,平层/精装,88.74平米,2004年建/板楼,小区名称:海王府现代城$所在区域:中山 中南$看房时间:可看时间请咨询经纪人$贝壳编号:19092211510100103188$,房屋户型:2室1厅1卫$所在楼层:低楼层 (共18层)$建筑面积:88.74㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 西$建筑结构:钢混结构$装修情况:精装$梯户比例:两梯四户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2019年09月22日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:共有$抵押信息:有抵押 15万元 公积金 业主自还$房本备件:详情请咨询经纪人$,房源特色:随时看房$核心卖点:中南路框架封闭小区精装修 电梯房 出行便捷 生活便利$装修描述:房子是精装的自己住的婚房装修很好。多年来一直自用的状态。总体保持维护较好。装修花了二十万 保持也干净 拎包就能住装修风格为传统中式格调。$交通出行:公交线路404、712、703、520、47、30途经。可抵达中山西岗沙河口不用换乘。$周边配套:房子楼下就是大商新玛特，马路西面天开放农贸市场 出行游玩方便有棒棰岛 老虎滩公园 植物园 付家庄 走走滨海路，住在中南路上感受着大连海滨城市的自然景色跟风土人文，体会住中山选中南。$小区介绍:2005年交付的封闭管理物业小区。框架结构。精装修保持很好。电梯房。配套无障碍设施。$,客厅:44.46平米 南 西 普通窗$卧室A:11.06平米 南 普通窗$卧室B:10.83平米 西 普通窗$卫生间:5.15平米 无 无窗$,第36页第5个房源
山海一家三期 2室1厅 南 北_大连山海一家三期二手房2室1厅70.24平米㎡【大连贝壳找房】,山海一家三期 2室1厅 南 北,,74,139.5万,19860.5元/平米,2室1厅,中楼层/共11层,南 北,平层/精装,70.24平米,2010年建/板楼,小区名称:山海一家三期$所在区域:高新园区 华录$看房时间:可看时间请咨询经纪人$贝壳编号:19041811510100233011$,房屋户型:2室1厅1卫$所在楼层:中楼层 (共11层)$建筑面积:70.24㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:精装$梯户比例:一梯三户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2019年04月18日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:随时看房 地铁$,客厅:20.75平米 无 无窗$卧室A:14.14平米 南 普通窗$卧室B:8.67平米 北 普通窗$厨房:5.97平米 北 西 普通窗$卫生间:3.89平米 无 无窗$,第36页第6个房源
西山阳光水岸，南北通厅户型，保持不错_大连西山阳光水岸二手房2室2厅92.97平米㎡【大连贝壳找房】,西山阳光水岸，南北通厅户型，保持不错,万科商圈 多层洋房 南北通厅全明户型 精装修入即住,11,155万,16672元/平米,2室2厅,中楼层/共5层,南 北,平层/精装,92.97平米,2007年建/板楼,小区名称:西山阳光水岸$所在区域:甘井子 万科假日$看房时间:可看时间请咨询经纪人$贝壳编号:19090811510100133968$,房屋户型:2室2厅1卫$所在楼层:中楼层 (共5层)$建筑面积:92.97㎡$户型结构:平层$套内面积:79.83㎡$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:精装$梯户比例:一梯两户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年09月08日$交易权属:商品房$上次交易:2008-07-22$房屋用途:普通住宅$房屋年限:满五年$产权所属:非共有$抵押信息:有抵押 10万元 建设银行 业主自还$房本备件:已上传房本照片$,房源特色:满五年$核心卖点:万科商圈 多层洋房 南北通厅全明户型 精装修入即住$小区介绍:西山阳光水岸 2008年鹏德地产开发 ，小区主要分为南园，中园和北园。此房位于小区的北园位置，主要以多层为主，电梯洋房，小区住户整体素质很高，园内有老人活动的场所，有小孩玩的滑梯，人性化的物业管理。三和住邦物业 物业费1.3元/平 包含电梯费在内。$户型介绍:南北通厅通透 全明户型 南北卧室中间卫生间 明卫 卫生间门与入户门不相对 ， 南北卧室相对 打开门窗通风性良好，南客厅落地窗 带南阳台 已经封闭好 地热 装修保持干净 拎包即住$交通出行:公交车共有多条线路，507（前程街-牧城驿湖）535（马栏-岔安）705（张辛路-香炉礁）708（张家村-码头）709（马栏-祥和桥西）716（马栏-革镇堡） 534（二七广场-张家村）交通便利。$周边配套:小区配套完善，有便利店超市，农贸市场，早市，夜市；逸彩城，乐购以及红星美凯龙等大型商场超市。$,客厅:33.18平米 南 西 落地窗$卧室A:15.18平米 南 普通窗$卧室B:10.55平米 北 普通窗$厨房:4.75平米 北 普通窗$卫生间:5.48平米 北 普通窗$阳台:4.1平米 南 落地窗$,第36页第7个房源
万国三期 品质公寓 精装修好楼层 拎包即住_大连万国宫馆三期二手房1室1厅39.8平米㎡【大连贝壳找房】,万国三期 品质公寓 精装修好楼层 拎包即住,近学 校近市场，房主精心装修，家具家电全是品牌,3,66万,16582.9元/平米,1室1厅,高楼层/共19层,西,平层/精装,39.8平米,2011年建/板楼,小区名称:万国宫馆三期$所在区域:开发区 红梅翠竹$看房时间:可看时间请咨询经纪人$贝壳编号:19092311510100145116$,房屋户型:1室1厅1卫$所在楼层:高楼层 (共19层)$建筑面积:39.8㎡$户型结构:平层$建筑类型:板楼$房屋朝向:西$建筑结构:钢混结构$装修情况:精装$梯户比例:三梯二十一户$供暖方式:集中供暖$配备电梯:有$产权年限:50年$挂牌时间:2019年09月23日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:有抵押 20万元 建设银行 业主自还$房本备件:详情请咨询经纪人$,房源特色:随时看房$核心卖点:近学 校近市场，房主精心装修，家具家电全是品牌$户型介绍:房子是西向一室的，西侧主窗户，独立卫生间和独立厨房，小户型一般很难做到这点。$小区介绍:封闭小区，人车分流，自家物业公司，一个楼一个管家管理，小区绿化很好，有园区有水系$周边配套:休闲有体育公园满足日常散步，南面就是海边，小区内有超市，洗衣房，早市和夜市，满足日常生活购物。$装修描述:房主说自己装修确实为了自己住装修，装修成本近12万，家具家电全是品牌。$交通出行:出行有3.6路开发区公交能到达安盛和轻轨站，还有开发区区际公交801.803.805.可以到达金州等地$,卧室:31.49平米 西 落地窗$厨房:3.83平米 无 无窗$卫生间:4.23平米 无 无窗$,第36页第8个房源
中间楼层，出行方便，标准两室，中等装修。_大连新街二手房2室0厅42.2平米㎡【大连贝壳找房】,中间楼层，出行方便，标准两室，中等装修。,此房满五唯一，中间楼层，标准两室，拎包即住。,27,46.5万,11019元/平米,2室0厅,中楼层/共6层,南,平层/简装,42.2平米,1988年建/板楼,小区名称:新街$所在区域:甘井子 甘井子$看房时间:可看时间请咨询经纪人$贝壳编号:19072411510100101997$,房屋户型:2室0厅1卫$所在楼层:中楼层 (共6层)$建筑面积:42.2㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南$建筑结构:钢混结构$装修情况:简装$梯户比例:一梯四户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年07月24日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:$核心卖点:此房满五唯一，中间楼层，标准两室，拎包即住。$户型介绍:房主装修保持好，此房双南户型，进门厨房，并排俩南卧室，小面积大空间。$周边配套:此房南面光明公园，楼下10米612，704公交车，新建地铁距离100米。$售房详情:房主售房想离儿女近点，诚心 出售，价格可议，此房一直房主自住。$,卧室A:15.07平米 南 普通窗$卧室B:8.29平米 南 普通窗$厨房:5.28平米 北 普通窗$卫:1.02平米 无 无窗$,第36页第9个房源
马栏广场万合新家园两室南北通厅框架房_大连万合新家园二手房2室1厅95平米㎡【大连贝壳找房】,马栏广场万合新家园两室南北通厅框架房,2004年封闭小区框架房南北通厅中间楼层近地铁,20,165万,17368.4元/平米,2室1厅,中楼层/共7层,南 北,平层/简装,95平米,2004年建/板楼,小区名称:万合新家园$所在区域:沙河口 马栏$看房时间:可看时间请咨询经纪人$贝壳编号:19071511510100155476$,房屋户型:2室1厅1卫$所在楼层:中楼层 (共7层)$建筑面积:95㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢结构$装修情况:简装$梯户比例:一梯两户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年07月15日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:随时看房 地铁$核心卖点:2004年封闭小区框架房南北通厅中间楼层近地铁$户型介绍:此房04年框架房，南北卧室中间卫生间北厨房南客厅带阳台，户型规矩$交通出行:出行方便，有地铁2号线，从海之韵到机场，方便您到西安路换乘1号线；101，从马栏广场到大连火车站；705，从张辛路到香炉礁快轨站等另外还有708.505.413.3.716.715$周边配套:有第五人民医院，大商新玛特超市，红星美凯龙，国美电器，华美影城以及各大银行，方便您的衣食住行$,客厅:40.48平米 南 西 落地窗$卧室A:12.54平米 北 普通窗$卧室B:12.32平米 南 普通窗$厨房:4.97平米 北 普通窗$卫生间:5.24平米 无 无窗$阳台:1.15平米 南 西 普通窗$,第36页第10个房源
八一路小区 2室2厅 南 北_大连八一路小区二手房2室2厅75平米㎡【大连贝壳找房】,八一路小区 2室2厅 南 北,,0,68万,9066.7元/平米,2室2厅,低楼层/共6层,南 北,平层/精装,75平米,板楼,小区名称:八一路小区$所在区域:金州 古城汇金$看房时间:可看时间请咨询经纪人$贝壳编号:19082011510100140550$,房屋户型:2室2厅1卫$所在楼层:低楼层 (共6层)$建筑面积:75㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:精装$梯户比例:两梯两户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2019年08月20日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:随时看房$,客厅:31.2平米 无 落地飘窗$卧室A:13.56平米 无 落地窗$卧室B:11.26平米 无 落地飘窗$厨房:3.24平米 无 落地窗$卫生间:3.98平米 无 无窗$,第36页第11个房源
四楼好房，三室。位置好，无坡。户型通透采光好._大连锦泉南园二手房3室1厅86.3平米㎡【大连贝壳找房】,四楼好房，三室。位置好，无坡。户型通透采光好.,四楼好房，三室。位置好，无坡。户型通透采光好.,3,103.5万,11993元/平米,3室1厅,中楼层/共8层,东 西,平层/毛坯,86.3平米,1996年建/板楼,小区名称:锦泉南园$所在区域:沙河口 锦绣$看房时间:可看时间请咨询经纪人$贝壳编号:19080311510100104832$,房屋户型:3室1厅1卫$所在楼层:中楼层 (共8层)$建筑面积:86.3㎡$户型结构:平层$建筑类型:板楼$房屋朝向:东 西$建筑结构:砖混结构$装修情况:毛坯$梯户比例:一梯两户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年08月03日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,"房源特色:$核心卖点:四楼好房，三室。位置好，无坡。户型通透采光好.$小区介绍:小区是1996年锦绣集团开发商建设，全部以多层建筑为主，都是6层或7层顶，小区物业是锦泉园物业，物业费便宜0.35元平，小区内车位很充足，停车十分方便。$交通出行:此房交通便利 有602和 707 和512路 37路 613路 ，31路，39路$周边配套:小区地段繁华，配套成熟，有市场，早市，夜市,大商超市，幼儿园，派出所,银行，医院等，生活购物都很方便。$",餐厅:9.1平米 无 无窗$卧室A:14.41平米 东 普通窗$卧室B:16.17平米 西 普通窗$卧室C:15.42平米 西 普通窗$厨房:4.48平米 南 东 北 普通窗$卫生间:2.82平米 无 无窗$过道:4.79平米 无 无窗$,第36页第12个房源
亿锋现代城 2室1厅 南 北_大连亿锋现代城二手房2室1厅100.85平米㎡【大连贝壳找房】,亿锋现代城 2室1厅 南 北,,10,139万,13782.8元/平米,2室1厅,高楼层/共34层,南 北,暂无数据/精装,100.85平米,2006年建/塔楼,小区名称:亿锋现代城$所在区域:开发区 安盛$看房时间:可看时间请咨询经纪人$贝壳编号:19090511510100127372$,房屋户型:2室1厅1卫$所在楼层:高楼层 (共34层)$建筑面积:100.85㎡$户型结构:暂无数据$建筑类型:塔楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:精装$梯户比例:两梯两户$供暖方式:集中供暖$配备电梯:有$产权年限:50年$挂牌时间:2019年09月05日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:随时看房 地铁$,,第36页第13个房源
无坡，中间楼层，近车站，两户一个证，套内使用面积大_大连岭前街二手房3室2厅123.9平米㎡【大连贝壳找房】,无坡，中间楼层，近车站，两户一个证，套内使用面积大,没有坡，中间楼层，老少皆宜，近车站，生活,10,159万,12832.9元/平米,3室2厅,低楼层/共7层,南 北,平层/毛坯,123.9平米,1999年建/板楼,小区名称:岭前街$所在区域:中山 青云街$看房时间:可看时间请咨询经纪人$贝壳编号:19072811510100142520$,房屋户型:3室2厅1卫$所在楼层:低楼层 (共7层)$建筑面积:123.9㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:毛坯$梯户比例:一梯四户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年07月28日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:随时看房$核心卖点:没有坡，中间楼层，老少皆宜，近车站，生活$户型介绍:房子原来是两套房子，改成一个证了，还可以分成两家居住，适合一家人买，三代人居住$交通出行:出门就是2路，5路，501路 403路，直达青泥洼桥，二七广场，大菜市，出行很方便$适宜人群:楼层好，适合家里有来人的，可以三代人居住，分开两户，私密性好$,客厅:18.06平米 西南 普通窗$餐厅:10.93平米 无 无窗$书房:20.57平米 西南 普通窗$卧室A:15.19平米 西南 普通窗$卧室B:9.92平米 西南 普通窗$厨房:5.7平米 东北 普通窗$卫生间:4.71平米 无 无窗$阳台A:2.55平米 东北 北 普通窗$阳台B:4.16平米 东南 西北 西南 普通窗$阳台C:3.07平米 东南 西北 西南 普通窗$过道:14.97平米 无 无窗$,第36页第14个房源
名贵山庄南北通透，1楼前后带院子_大连名贵山庄华春园二手房2室2厅91.82平米㎡【大连贝壳找房】,名贵山庄南北通透，1楼前后带院子,2004年框架房源，南北通透，前后带院子，交通便利..,7,153万,16663元/平米,2室2厅,低楼层/共6层,南 北,平层/简装,91.82平米,2004年建/板楼,小区名称:名贵山庄华春园$所在区域:甘井子 名贵$看房时间:可看时间请咨询经纪人$贝壳编号:19090411510100110057$,房屋户型:2室2厅1卫$所在楼层:低楼层 (共6层)$建筑面积:91.82㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:简装$梯户比例:一梯两户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年09月04日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:随时看房 地铁$核心卖点:2004年框架房源，南北通透，前后带院子，交通便利..$周边配套:音乐广场，亿合城，安生购物广场，乐购，沃尔玛，沃特，嘉禾温泉等等。工商银行，建设银行，交通银行，大连银行，中国银行，招商银行，营口银行等各大银行$户型介绍:此房是2004年多层房子，一梯两户，南北通厅，两室标准户型，主卧朝南，次卧朝北，卧室中间卫生间，南向客厅，厨房朝北$交通出行:房子所在小区位置交通方便，步行200米是华南地铁1号线，9路、19路、20路、45路、1108路、1109路、1301路等多趟公交线路，交通方便。$,客厅:35.95平米 无 落地窗$卧室A:11.15平米 无 普通窗$卧室B:14.86平米 无 落地窗$厨房:5.22平米 无 普通窗$卫生间:5.04平米 无 无窗$阳台:3.06平米 无 落地窗$,第36页第15个房源
采光好，高楼层，装修保持好，看海看跨海大桥美景._大连壹品星海三期二手房3室2厅167.95平米㎡【大连贝壳找房】,采光好，高楼层，装修保持好，看海看跨海大桥美景.,采光好，高楼层，装修保持好，直接入住，看海看跨海大桥...,118,393.8万,23447.5元/平米,3室2厅,高楼层/共28层,南 北,平层/精装,167.95平米,2007年建/板楼,小区名称:壹品星海三期$所在区域:沙河口 星海广场$看房时间:可看时间请咨询经纪人$贝壳编号:18101611510100105776$,房屋户型:3室2厅2卫$所在楼层:高楼层 (共28层)$建筑面积:167.95㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:精装$梯户比例:两梯三户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2018年10月15日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,"房源特色:随时看房 地铁$核心卖点:采光好，高楼层，装修保持好，直接入住，看海看跨海大桥...$装修描述:整体装修风格为欧式装修风格，进口壁纸地面选用进口地砖，厨房和卫浴都是选用高档的配置，装修保持好，可直接入住。$小区介绍:壹品星海位于星海广场西侧,共由25栋楼组成,是广场大小区.小区内人车分流,小区配有幼儿园,儿童游乐场,业主会所,羽毛球场,网球场,乒乓球场等健康设施.小区共东南西北四个门.南门出行100米就到海边沙滩,.，进出小区需划卡入户。$周边配套:东门口有友嘉超市，快客超市，南门有便利干洗店，洗车行，咖啡店 ; 银行有广发银行，吉林银行，中国银行，建设银行等.$",客厅:26.45平米 南 落地窗$餐厅:10.27平米 北 普通窗$卧室A:14.39平米 南 普通窗$卧室B:23.08平米 南 西 落地窗$卧室C:14.13平米 北 西 普通窗$厨房:9.47平米 西北 北 普通窗$卫生间A:6.05平米 北 普通窗$卫生间B:6.07平米 西南 西 普通窗$阳台:5.85平米 南 落地窗$储物间:0.91平米 无 无窗$过道:12.95平米 无 无窗$,第36页第16个房源
南北通厅.全明设计，新装修15万，采光好，无遮挡_大连中体奥林匹克花园二手房2室1厅90.34平米㎡【大连贝壳找房】,南北通厅.全明设计，新装修15万，采光好，无遮挡,南北通厅.全明设计，新装修15万，采光好，无遮挡,15,122万,13504.5元/平米,2室1厅,中楼层/共15层,南 北,平层/精装,90.34平米,2010年建/板楼,小区名称:中体奥林匹克花园$所在区域:甘井子 溪之谷$看房时间:可看时间请咨询经纪人$贝壳编号:19090511510100100468$,房屋户型:2室1厅1卫$所在楼层:中楼层 (共15层)$建筑面积:90.34㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:精装$梯户比例:一梯两户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2019年09月05日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:有抵押 30万元$房本备件:详情请咨询经纪人$,房源特色:$核心卖点:南北通厅.全明设计，新装修15万，采光好，无遮挡$小区介绍:中体奥林匹克花园选址西郊国家4A级森林公园，坐拥60平方公里城市森林，29平方公里西山水库，拥有不可模拟的山水资源，造就了健康的养生基底。此房所在小区是2011年新建商品房社区，小区分为一期和二期，共14栋楼，密度低，高等宜居社区！$周边配套:小区外有新建的中体广场：电影院，金马超市等，购物方便；西郊、绿山、红旗谷三大高尔夫球场环伺左右；此外，项目外成园温泉山庄、樱桃采摘园及岔鞍度假村，内有登山步道，网球练习场。餐厅及洗衣店、超市，中国银行ATM机、平安社区银行，社区医院等$交通出行:公交路线三条：①.709路：终点至马栏广场，可转乘101，708、3路等至西安路、青泥洼、高新园区；地铁2号线：地铁2号线将贯穿四大功能区（新大连站商圈、体育新城、空港经济圈、西城国际旅游商务区），②.36路公交至高新区，③.551路公交至西郊园艺超市。$,客厅:35.46平米 南 东 西 落地窗$卧室A:16.47平米 南 普通窗$卧室B:10.05平米 北 普通窗$厨房:6.6平米 北 普通窗$卫生间:5.24平米 北 普通窗$,第36页第17个房源
颐和香榭 1室1厅 南 北_大连颐和香榭二手房1室1厅52.91平米㎡【大连贝壳找房】,颐和香榭 1室1厅 南 北,,19,155万,29295元/平米,1室1厅,低楼层/共18层,南 北,平层/精装,52.91平米,2008年建/板楼,小区名称:颐和香榭$所在区域:西岗 北京公园$看房时间:可看时间请咨询经纪人$贝壳编号:19081011510100145130$,房屋户型:1室1厅1卫$所在楼层:低楼层 (共18层)$建筑面积:52.91㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:精装$梯户比例:两梯六户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2019年08月10日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:地铁$,客厅:15.81平米 无 无窗$卧室:9.35平米 南 落地窗$厨房:4.17平米 北 普通窗$卫生间:4.04平米 北 普通窗$,第36页第18个房源
新星绿城五期 2室1厅 南 北_大连新星绿城五期二手房2室1厅71.65平米㎡【大连贝壳找房】,新星绿城五期 2室1厅 南 北,,15,107万,14933.7元/平米,2室1厅,中楼层/共6层,南 北,平层/精装,71.65平米,2009年建/板楼,小区名称:新星绿城五期$所在区域:甘井子 机场乐购$看房时间:可看时间请咨询经纪人$贝壳编号:19090111510100145466$,房屋户型:2室1厅1卫$所在楼层:中楼层 (共6层)$建筑面积:71.65㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:精装$梯户比例:一梯四户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年09月01日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:有抵押 30万元$房本备件:详情请咨询经纪人$,房源特色:随时看房$,客厅:13平米 无 无窗$卧室A:14.07平米 南 落地窗$卧室B:9.66平米 北 普通窗$厨房:7.2平米 北 普通窗$卫生间:4平米 西 普通窗$阳台:3.89平米 南 西 落地窗$,第36页第19个房源
2012年新小区，两室南北通透中间层 落地大窗 采光好_大连润泽园二手房2室1厅81.22平米㎡【大连贝壳找房】,2012年新小区，两室南北通透中间层 落地大窗 采光好,此房满五不唯一，装修保持干净，南北通透 中间楼层,11,148万,18222.1元/平米,2室1厅,高楼层/共11层,南 北,暂无数据/精装,81.22平米,2012年建/板楼,小区名称:润泽园$所在区域:甘井子 泉水美域盛景$看房时间:可看时间请咨询经纪人$贝壳编号:19090211510100148783$,房屋户型:2室1厅1卫$所在楼层:高楼层 (共11层)$建筑面积:81.22㎡$户型结构:暂无数据$套内面积:68.81㎡$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:精装$梯户比例:一梯三户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2019年09月02日$交易权属:商品房$上次交易:2019-09-05$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:已上传房本照片$,房源特色:$核心卖点:此房满五不唯一，装修保持干净，南北通透 中间楼层$户型介绍:南北卧室北厅全明户型，小高层的中上层 卧室落地大窗 采光十足$交通出行:地铁华南站，轻轨泉水站，东快路和东联路两大快速公路都有上下道口，公交517路 41路 516路 38路 42路 303路 等多条公交线路，出行方便$小区介绍:此房所在小区是2012年建成交付使用的.封闭新小区，小区内主力户型以小高层板楼为主，绿化好，环境好$周边配套:此房位于百斯德商场西侧，华南亿合城步行即可，公交站多条线路，有大连银行建设银行工商银行等，小区北是奥林，出行去东联东快高速路都方便$,,第36页第20个房源
